,season,date,race_id,location,circuitName,weather,name,team,enginemanufacturer,status,"accidents per driver, per season","failures per driver, per season"
293,2015,2015-04-12,22,Shanghai,Shanghai International Circuit,sunny 21°c  (70°f) air temperature 46°c  (115°f) track temperature 1.4m/s  (4.6ft/s) wind from the northwest dry 21°c,Will Stevens,ManorMarussia,Ferrari,F,1.0,1.0
294,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Lewis Hamilton,Mercedes,Mercedes,F,0.0,1.0
295,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Daniel Ricciardo,RedBull,Renault,F,0.0,2.0
296,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Nico Rosberg,Mercedes,Mercedes,F,0.0,1.0
297,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Nico Hulkenberg,ForceIndia,Mercedes,F,3.0,3.0
298,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Felipe Massa,Williams,Mercedes,F,0.0,2.0
299,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Kimi Raikkonen,Ferrari,Ferrari,F,2.0,3.0
300,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Sebastian Vettel,Ferrari,Ferrari,F,1.0,0.0
301,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Sergio Perez,ForceIndia,Mercedes,F,0.0,1.0
302,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Marcus Ericsson,Sauber,Ferrari,F,2.0,1.0
303,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Pastor Maldonado,LotusF1,Mercedes,F,5.0,4.0
304,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Romain Grosjean,LotusF1,Mercedes,F,3.0,3.0
305,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Carlos Sainz Jnr,ToroRosso,Renault,DNF,0.0,7.0
306,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Felipe Nasr,Sauber,Ferrari,F,0.0,1.0
307,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Max Verstappen,ToroRosso,Renault,DNF,2.0,2.0
308,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Fernando Alonso,McLaren,Honda,F,1.0,6.0
309,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Daniil Kvyat,RedBull,Renault,F,1.0,1.0
310,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Valtteri Bottas,Williams,Mercedes,F,0.0,1.0
311,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Roberto Merhi,ManorMarussia,Ferrari,F,0.0,1.0
312,2015,2015-04-19,23,Sakhir,Bahrain International Circuit,"sunny , clear 25.0°c  (77.0°f) air temperature 29.5°c  (85.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry 25°c",Will Stevens,ManorMarussia,Ferrari,F,1.0,1.0
313,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Lewis Hamilton,Mercedes,Mercedes,F,0.0,1.0
314,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Daniel Ricciardo,RedBull,Renault,F,0.0,2.0
315,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Nico Rosberg,Mercedes,Mercedes,F,0.0,1.0
316,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Nico Hulkenberg,ForceIndia,Mercedes,F,3.0,3.0
317,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Felipe Massa,Williams,Mercedes,F,0.0,2.0
318,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Jenson Button,McLaren,Honda,DNF,1.0,4.0
319,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Kimi Raikkonen,Ferrari,Ferrari,F,2.0,3.0
320,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Sebastian Vettel,Ferrari,Ferrari,F,1.0,0.0
321,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Sergio Perez,ForceIndia,Mercedes,F,0.0,1.0
322,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Marcus Ericsson,Sauber,Ferrari,F,2.0,1.0
323,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Pastor Maldonado,LotusF1,Mercedes,F,5.0,4.0
324,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Romain Grosjean,LotusF1,Mercedes,F,3.0,3.0
325,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Carlos Sainz Jnr,ToroRosso,Renault,F,0.0,7.0
326,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Felipe Nasr,Sauber,Ferrari,F,0.0,1.0
327,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Max Verstappen,ToroRosso,Renault,F,2.0,2.0
328,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Fernando Alonso,McLaren,Honda,DNF,1.0,6.0
329,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Daniil Kvyat,RedBull,Renault,F,1.0,1.0
330,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Valtteri Bottas,Williams,Mercedes,F,0.0,1.0
331,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Roberto Merhi,ManorMarussia,Ferrari,DNF,0.0,1.0
332,2015,2015-06-07,26,Montreal,Circuit Gilles Villeneuve,sunny 20.5°c  (69.0°f) air temperature 39°c  (102°f) track temperature 4m/s  (13ft/s) wind from the north dry clouded 20°c,Will Stevens,ManorMarussia,Ferrari,F,1.0,1.0
333,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Lewis Hamilton,Mercedes,Mercedes,F,0.0,1.0
334,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Daniel Ricciardo,RedBull,Renault,DNF,0.0,2.0
335,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Nico Rosberg,Mercedes,Mercedes,F,0.0,1.0
336,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Nico Hulkenberg,ForceIndia,Mercedes,F,3.0,3.0
337,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Felipe Massa,Williams,Mercedes,F,0.0,2.0
338,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Jenson Button,McLaren,Honda,DNF,1.0,4.0
339,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Kimi Raikkonen,Ferrari,Ferrari,F,2.0,3.0
340,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Sebastian Vettel,Ferrari,Ferrari,F,1.0,0.0
341,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Sergio Perez,ForceIndia,Mercedes,F,0.0,1.0
342,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Marcus Ericsson,Sauber,Ferrari,F,2.0,1.0
343,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Pastor Maldonado,LotusF1,Mercedes,DNF,5.0,4.0
344,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Romain Grosjean,LotusF1,Mercedes,DNF,3.0,3.0
345,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Carlos Sainz Jnr,ToroRosso,Renault,DNF,0.0,7.0
346,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Max Verstappen,ToroRosso,Renault,DNF,2.0,2.0
347,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Fernando Alonso,McLaren,Honda,F,1.0,6.0
348,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Daniil Kvyat,RedBull,Renault,F,1.0,1.0
349,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Valtteri Bottas,Williams,Mercedes,F,0.0,1.0
350,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Roberto Merhi,ManorMarussia,Ferrari,F,0.0,1.0
351,2015,2015-07-05,28,Silverstone,Silverstone Circuit,"cloudy , rain at times 18.5°c  (65.5°f) air temperature 28.0°c  (82.5°f) track temperature 2.5m/s  (8.2ft/s) wind from the east dry clouded 22°c",Will Stevens,ManorMarussia,Ferrari,F,1.0,1.0
352,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Lewis Hamilton,Mercedes,Mercedes,F,0.0,1.0
353,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Daniel Ricciardo,RedBull,Renault,F,0.0,2.0
354,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Nico Rosberg,Mercedes,Mercedes,F,0.0,1.0
355,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Nico Hulkenberg,ForceIndia,Mercedes,DNF,3.0,3.0
356,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Felipe Massa,Williams,Mercedes,F,0.0,2.0
357,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Jenson Button,McLaren,Honda,F,1.0,4.0
358,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Kimi Raikkonen,Ferrari,Ferrari,DNF,2.0,3.0
359,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Sebastian Vettel,Ferrari,Ferrari,F,1.0,0.0
360,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Sergio Perez,ForceIndia,Mercedes,DNF,0.0,1.0
361,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Marcus Ericsson,Sauber,Ferrari,F,2.0,1.0
362,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Pastor Maldonado,LotusF1,Mercedes,F,5.0,4.0
363,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Romain Grosjean,LotusF1,Mercedes,F,3.0,3.0
364,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Carlos Sainz Jnr,ToroRosso,Renault,DNF,0.0,7.0
365,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Felipe Nasr,Sauber,Ferrari,F,0.0,1.0
366,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Max Verstappen,ToroRosso,Renault,F,2.0,2.0
367,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Fernando Alonso,McLaren,Honda,F,1.0,6.0
368,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Daniil Kvyat,RedBull,Renault,F,1.0,1.0
369,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Valtteri Bottas,Williams,Mercedes,F,0.0,1.0
370,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Roberto Merhi,ManorMarussia,Ferrari,F,0.0,1.0
371,2015,2015-07-26,29,Budapest,Hungaroring,sunny 23.0°c  (73.5°f) air temperature 44.5°c  (112.0°f) track temperature 3.2m/s  (10ft/s) wind from the east dry clear 26°c,Will Stevens,ManorMarussia,Ferrari,F,1.0,1.0
372,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Lewis Hamilton,Mercedes,Mercedes,F,0.0,1.0
373,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Daniel Ricciardo,RedBull,Renault,DNF,0.0,2.0
374,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Nico Rosberg,Mercedes,Mercedes,F,0.0,1.0
375,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Felipe Massa,Williams,Mercedes,F,0.0,2.0
376,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Jenson Button,McLaren,Honda,F,1.0,4.0
377,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Kimi Raikkonen,Ferrari,Ferrari,F,2.0,3.0
378,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Sebastian Vettel,Ferrari,Ferrari,DNF,1.0,0.0
379,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Sergio Perez,ForceIndia,Mercedes,F,0.0,1.0
380,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Marcus Ericsson,Sauber,Ferrari,F,2.0,1.0
381,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Pastor Maldonado,LotusF1,Mercedes,DNF,5.0,4.0
382,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Romain Grosjean,LotusF1,Mercedes,F,3.0,3.0
383,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Carlos Sainz Jnr,ToroRosso,Renault,DNF,0.0,7.0
384,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Felipe Nasr,Sauber,Ferrari,F,0.0,1.0
385,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Max Verstappen,ToroRosso,Renault,F,2.0,2.0
386,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Fernando Alonso,McLaren,Honda,F,1.0,6.0
387,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Daniil Kvyat,RedBull,Renault,F,1.0,1.0
388,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Valtteri Bottas,Williams,Mercedes,F,0.0,1.0
389,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Roberto Merhi,ManorMarussia,Ferrari,F,0.0,1.0
390,2015,2015-08-23,30,Spa,Circuit de Spa-Francorchamps,cloudy 23°c  (73°f) air temperature 35.0°c  (95.0°f) track temperature 3.5m/s  (11ft/s) wind from the northwest dry clear sky 23°c,Will Stevens,ManorMarussia,Ferrari,F,1.0,1.0
391,2015,2015-09-06,31,Monza,Autodromo Nazionale di Monza,partly cloudy 22.5°c  (72.5°f) air temperature 38.5°c  (101.0°f) track temperature 1.5m/s  (4.9ft/s) wind from changing directions dry clear sky 22°c,Lewis Hamilton,Mercedes,Mercedes,F,0.0,1.0
392,2015,2015-09-06,31,Monza,Autodromo Nazionale di Monza,partly cloudy 22.5°c  (72.5°f) air temperature 38.5°c  (101.0°f) track temperature 1.5m/s  (4.9ft/s) wind from changing directions dry clear sky 22°c,Daniel Ricciardo,RedBull,Renault,F,0.0,2.0
393,2015,2015-09-06,31,Monza,Autodromo Nazionale di Monza,partly cloudy 22.5°c  (72.5°f) air temperature 38.5°c  (101.0°f) track temperature 1.5m/s  (4.9ft/s) wind from changing directions dry clear sky 22°c,Nico Rosberg,Mercedes,Mercedes,F,0.0,1.0
394,2015,2015-09-06,31,Monza,Autodromo Nazionale di Monza,partly cloudy 22.5°c  (72.5°f) air temperature 38.5°c  (101.0°f) track temperature 1.5m/s  (4.9ft/s) wind from changing directions dry clear sky 22°c,Nico Hulkenberg,ForceIndia,Mercedes,F,3.0,3.0
395,2015,2015-09-06,31,Monza,Autodromo Nazionale di Monza,partly cloudy 22.5°c  (72.5°f) air temperature 38.5°c  (101.0°f) track temperature 1.5m/s  (4.9ft/s) wind from changing directions dry clear sky 22°c,Felipe Massa,Williams,Mercedes,F,0.0,2.0
396,2015,2015-09-06,31,Monza,Autodromo Nazionale di Monza,partly cloudy 22.5°c  (72.5°f) air temperature 38.5°c  (101.0°f) track temperature 1.5m/s  (4.9ft/s) wind from changing directions dry clear sky 22°c,Jenson Button,McLaren,Honda,F,1.0,4.0
397,2015,2015-09-06,31,Monza,Autodromo Nazionale di Monza,partly cloudy 22.5°c  (72.5°f) air temperature 38.5°c  (101.0°f) track temperature 1.5m/s  (4.9ft/s) wind from changing directions dry clear sky 22°c,Kimi Raikkonen,Ferrari,Ferrari,F,2.0,3.0
