season,date,location,race_id,circuitName,weather,lat,long,name,status
2016,2016-03-20,Melbourne,39,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,Lewis Hamilton,F
2016,2016-03-20,Melbourne,39,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,Daniel Ricciardo,F
2016,2016-03-20,Melbourne,39,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,Nico Rosberg,F
2016,2016-03-20,Melbourne,39,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,Kevin Magnussen,F
2016,2016-03-20,Melbourne,39,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,Fernando Alonso,DNF
2016,2016-03-20,Melbourne,39,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,Nico Hulkenberg,F
2016,2016-03-20,Melbourne,39,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,Daniil Kvyat,DNF
2016,2016-03-20,Melbourne,39,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,Felipe Massa,F
2016,2016-03-20,Melbourne,39,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,Jenson Button,F
2016,2016-03-20,Melbourne,39,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,Kimi Raikkonen,DNF
2016,2016-03-20,Melbourne,39,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,Sebastian Vettel,F
2016,2016-03-20,Melbourne,39,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,Valtteri Bottas,F
2016,2016-03-20,Melbourne,39,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,Sergio Perez,F
