race_id,driver_id,team,teamcolor,enginemanufacturer,gridposition,status,resultposition,completedlaps,speedtrap,date,season,location,availablecompounds,comment,nolaps,nolapsplanned,tracklength
1,1,Mercedes,#00D2BE,Mercedes,1,DNF,19,2,252.8,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,2,RedBull,#1E41FF,Renault,2,DQ,22,57,292.7,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,3,Mercedes,#00D2BE,Mercedes,3,F,1,57,299.1,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,4,McLaren,#FF8700,Mercedes,4,F,2,57,316.9,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,5,Ferrari,#DC0000,Ferrari,5,F,4,57,304.5,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,6,ToroRosso,#469BFF,Renault,6,F,8,57,291.3,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,7,ForceIndia,#F596C8,Mercedes,7,F,6,57,304.2,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,8,ToroRosso,#469BFF,Renault,8,F,9,57,306.3,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,9,Williams,#192c4e,Mercedes,9,DNF,20,0,218.0,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,10,McLaren,#FF8700,Mercedes,10,F,3,57,297.0,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,11,Ferrari,#DC0000,Ferrari,11,F,7,57,298.4,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,12,RedBull,#1E41FF,Renault,12,DNF,18,3,225.8,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,13,Sauber,#9B0000,Ferrari,13,F,11,56,298.0,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,14,Caterham,#006400,Renault,14,DNF,21,0,226.1,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,15,Williams,#192c4e,Mercedes,15,F,5,57,312.5,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,16,ForceIndia,#F596C8,Mercedes,16,F,10,57,301.6,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,17,Marussia,#6E0000,Ferrari,17,F,13,55,280.8,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,18,Marussia,#6E0000,Ferrari,18,F,14,49,294.4,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,19,Caterham,#006400,Renault,19,DNF,17,27,297.0,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,20,Sauber,#9B0000,Ferrari,20,F,12,56,292.5,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,21,LotusF1,#E2B007,Renault,21,DNF,16,29,276.9,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
1,22,LotusF1,#E2B007,Renault,22,DNF,15,43,281.7,2014-03-16,2014,Melbourne,"A2,A3,I,W",Null,57,58,5303
2,1,Mercedes,#00D2BE,Mercedes,1,F,1,56,305.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,12,RedBull,#1E41FF,Renault,2,F,3,56,307.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,3,Mercedes,#00D2BE,Mercedes,3,F,2,56,312.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,5,Ferrari,#DC0000,Ferrari,4,F,4,56,307.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,2,RedBull,#1E41FF,Renault,5,DNF,16,49,295.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,11,Ferrari,#DC0000,Ferrari,6,F,12,55,309.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,7,ForceIndia,#F596C8,Mercedes,7,F,5,56,312.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,4,McLaren,#FF8700,Mercedes,8,F,9,55,305.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,6,ToroRosso,#469BFF,Renault,9,DNF,19,18,287.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,10,McLaren,#FF8700,Mercedes,10,F,6,56,308.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,8,ToroRosso,#469BFF,Renault,11,F,10,55,310.0,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,20,Sauber,#9B0000,Ferrari,12,DNF,17,35,300.9,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,9,Williams,#192c4e,Mercedes,13,F,7,56,324.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,16,ForceIndia,#F596C8,Mercedes,14,DNF,22,0,,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,22,LotusF1,#E2B007,Renault,15,F,11,55,304.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,21,LotusF1,#E2B007,Renault,16,DNF,21,7,277.7,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,13,Sauber,#9B0000,Ferrari,17,DNF,18,32,299.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,15,Williams,#192c4e,Mercedes,18,F,8,56,320.6,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,18,Marussia,#6E0000,Ferrari,19,DNF,20,8,290.1,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,14,Caterham,#006400,Renault,20,F,13,55,300.5,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,17,Marussia,#6E0000,Ferrari,21,F,15,54,295.4,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
2,19,Caterham,#006400,Renault,22,F,14,54,306.3,2014-03-30,2014,KualaLumpur,"A1,A2,I,W",Null,56,56,5543
3,3,Mercedes,#00D2BE,Mercedes,1,F,2,57,333.8,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,1,Mercedes,#00D2BE,Mercedes,2,F,1,57,313.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,15,Williams,#192c4e,Mercedes,3,F,8,57,331.6,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,16,ForceIndia,#F596C8,Mercedes,4,F,3,57,329.7,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,11,Ferrari,#DC0000,Ferrari,5,F,10,57,327.8,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,10,McLaren,#FF8700,Mercedes,6,DNF,17,55,331.2,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,9,Williams,#192c4e,Mercedes,7,F,7,57,335.7,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,4,McLaren,#FF8700,Mercedes,8,DNF,18,40,311.1,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,5,Ferrari,#DC0000,Ferrari,9,F,9,57,314.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,12,RedBull,#1E41FF,Renault,10,F,6,57,321.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,7,ForceIndia,#F596C8,Mercedes,11,F,5,57,328.7,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,8,ToroRosso,#469BFF,Renault,12,F,11,57,326.2,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,2,RedBull,#1E41FF,Renault,13,F,4,57,324.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,6,ToroRosso,#469BFF,Renault,14,DNF,21,18,319.0,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,20,Sauber,#9B0000,Ferrari,15,DNF,19,39,300.0,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,22,LotusF1,#E2B007,Renault,16,F,12,57,318.3,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,21,LotusF1,#E2B007,Renault,17,F,14,57,319.7,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,14,Caterham,#006400,Renault,18,F,15,57,312.6,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,18,Marussia,#6E0000,Ferrari,19,F,16,56,312.5,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,19,Caterham,#006400,Renault,20,DNF,20,33,303.4,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,17,Marussia,#6E0000,Ferrari,21,F,13,57,312.5,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
3,13,Sauber,#9B0000,Ferrari,22,DNF,22,17,302.7,2014-04-06,2014,Sakhir,"A2,A3,I,W","Crash GUT in lap 41, SC somewhen in the end of lap 41 or beginning of lap 42",57,57,5412
4,1,Mercedes,#00D2BE,Mercedes,1,F,1,54,332.3,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,2,RedBull,#1E41FF,Renault,2,F,4,54,321.7,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,12,RedBull,#1E41FF,Renault,3,F,5,54,318.3,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,3,Mercedes,#00D2BE,Mercedes,4,F,2,54,336.8,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,5,Ferrari,#DC0000,Ferrari,5,F,3,54,321.9,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,9,Williams,#192c4e,Mercedes,6,F,15,53,331.1,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,15,Williams,#192c4e,Mercedes,7,F,7,54,334.6,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,7,ForceIndia,#F596C8,Mercedes,8,F,6,54,332.7,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,6,ToroRosso,#469BFF,Renault,9,F,12,53,331.8,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,22,LotusF1,#E2B007,Renault,10,DNF,21,28,321.8,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,11,Ferrari,#DC0000,Ferrari,11,F,8,54,332.9,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,10,McLaren,#FF8700,Mercedes,12,F,11,53,330.2,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,8,ToroRosso,#469BFF,Renault,13,F,10,53,334.6,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,13,Sauber,#9B0000,Ferrari,14,DNF,22,5,256.8,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,4,McLaren,#FF8700,Mercedes,15,F,13,53,333.8,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,16,ForceIndia,#F596C8,Mercedes,16,F,9,54,333.3,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,20,Sauber,#9B0000,Ferrari,17,F,16,53,320.4,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,14,Caterham,#006400,Renault,18,F,18,53,327.1,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,18,Marussia,#6E0000,Ferrari,19,F,17,53,318.1,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,19,Caterham,#006400,Renault,20,F,20,52,321.9,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,17,Marussia,#6E0000,Ferrari,21,F,19,52,322.7,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
4,21,LotusF1,#E2B007,Renault,22,F,14,53,325.5,2014-04-20,2014,Shanghai,"A2,A3,I,W",Null,54,56,5451
5,1,Mercedes,#00D2BE,Mercedes,1,F,1,66,331.5,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,3,Mercedes,#00D2BE,Mercedes,2,F,2,66,334.5,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,2,RedBull,#1E41FF,Renault,3,F,3,66,328.8,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,15,Williams,#192c4e,Mercedes,4,F,5,66,330.4,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,22,LotusF1,#E2B007,Renault,5,F,8,65,322.8,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,11,Ferrari,#DC0000,Ferrari,6,F,7,65,331.0,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,5,Ferrari,#DC0000,Ferrari,7,F,6,66,331.8,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,10,McLaren,#FF8700,Mercedes,8,F,11,65,334.1,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,9,Williams,#192c4e,Mercedes,9,F,13,65,342.3,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,7,ForceIndia,#F596C8,Mercedes,10,F,10,65,334.7,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,16,ForceIndia,#F596C8,Mercedes,11,F,9,65,338.2,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,8,ToroRosso,#469BFF,Renault,12,F,14,65,336.7,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,20,Sauber,#9B0000,Ferrari,13,F,16,65,328.3,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,4,McLaren,#FF8700,Mercedes,14,F,12,65,334.3,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,12,RedBull,#1E41FF,Renault,15,F,4,66,330.7,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,13,Sauber,#9B0000,Ferrari,16,F,17,65,329.3,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,17,Marussia,#6E0000,Ferrari,17,F,19,64,322.1,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,18,Marussia,#6E0000,Ferrari,18,F,18,64,322.0,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,19,Caterham,#006400,Renault,19,F,20,64,322.5,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,14,Caterham,#006400,Renault,20,DNF,21,34,311.7,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,6,ToroRosso,#469BFF,Renault,21,DNF,22,24,333.0,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
5,21,LotusF1,#E2B007,Renault,22,F,15,65,326.6,2014-05-11,2014,Catalunya,"A1,A2,I,W",Null,66,66,4655
6,3,Mercedes,#00D2BE,Mercedes,1,F,1,78,285.4,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,1,Mercedes,#00D2BE,Mercedes,2,F,2,78,290.0,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,2,RedBull,#1E41FF,Renault,3,F,3,78,287.2,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,12,RedBull,#1E41FF,Renault,4,DNF,20,5,275.4,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,5,Ferrari,#DC0000,Ferrari,5,F,4,78,282.5,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,11,Ferrari,#DC0000,Ferrari,6,F,12,77,284.5,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,6,ToroRosso,#469BFF,Renault,7,DNF,17,50,285.5,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,4,McLaren,#FF8700,Mercedes,8,F,10,77,284.9,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,8,ToroRosso,#469BFF,Renault,9,DNF,19,10,279.0,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,16,ForceIndia,#F596C8,Mercedes,10,DNF,21,0,,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,7,ForceIndia,#F596C8,Mercedes,11,F,5,77,287.8,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,10,McLaren,#FF8700,Mercedes,12,F,6,77,287.5,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,15,Williams,#192c4e,Mercedes,13,DNF,16,55,284.8,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,22,LotusF1,#E2B007,Renault,14,F,8,77,280.4,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,9,Williams,#192c4e,Mercedes,16,F,7,77,286.2,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,20,Sauber,#9B0000,Ferrari,17,DNF,15,59,283.8,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,13,Sauber,#9B0000,Ferrari,18,DNF,18,23,279.7,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,17,Marussia,#6E0000,Ferrari,19,F,14,75,279.7,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,14,Caterham,#006400,Renault,20,F,13,75,276.7,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,18,Marussia,#6E0000,Ferrari,21,F,9,77,280.7,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
6,19,Caterham,#006400,Renault,22,F,11,77,280.2,2014-05-25,2014,MonteCarlo,"A3,A4,I,W",Null,78,78,3337
7,3,Mercedes,#00D2BE,Mercedes,1,F,2,70,312.2,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,1,Mercedes,#00D2BE,Mercedes,2,DNF,17,46,331.6,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,12,RedBull,#1E41FF,Renault,3,F,3,70,334.5,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,15,Williams,#192c4e,Mercedes,4,F,7,70,341.9,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,9,Williams,#192c4e,Mercedes,5,DNF,12,69,347.1,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,2,RedBull,#1E41FF,Renault,6,F,1,70,328.8,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,5,Ferrari,#DC0000,Ferrari,7,F,6,70,330.2,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,6,ToroRosso,#469BFF,Renault,8,F,8,70,331.7,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,10,McLaren,#FF8700,Mercedes,9,F,4,70,335.0,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,11,Ferrari,#DC0000,Ferrari,10,F,10,70,329.7,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,7,ForceIndia,#F596C8,Mercedes,11,F,5,70,338.5,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,4,McLaren,#FF8700,Mercedes,12,F,9,70,338.3,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,16,ForceIndia,#F596C8,Mercedes,13,DNF,11,69,335.8,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,22,LotusF1,#E2B007,Renault,14,DNF,15,59,326.4,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,8,ToroRosso,#469BFF,Renault,15,DNF,16,47,334.1,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,13,Sauber,#9B0000,Ferrari,16,F,13,69,323.0,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,21,LotusF1,#E2B007,Renault,17,DNF,19,21,317.3,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,17,Marussia,#6E0000,Ferrari,18,DNF,21,0,,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,18,Marussia,#6E0000,Ferrari,19,DNF,22,0,,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,19,Caterham,#006400,Renault,20,DNF,20,7,259.3,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,14,Caterham,#006400,Renault,21,DNF,18,23,312.4,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
7,20,Sauber,#9B0000,Ferrari,22,DNF,14,64,324.9,2014-06-08,2014,Montreal,"A3,A4,I,W",Race finished behind SC,70,70,4361
8,9,Williams,#192c4e,Mercedes,1,F,4,71,321.4,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,15,Williams,#192c4e,Mercedes,2,F,3,71,314.7,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,3,Mercedes,#00D2BE,Mercedes,3,F,1,71,310.3,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,5,Ferrari,#DC0000,Ferrari,4,F,5,71,307.3,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,2,RedBull,#1E41FF,Renault,5,F,8,71,316.1,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,4,McLaren,#FF8700,Mercedes,6,F,7,71,315.6,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,8,ToroRosso,#469BFF,Renault,7,DNF,22,24,312.5,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,11,Ferrari,#DC0000,Ferrari,8,F,10,71,304.4,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,1,Mercedes,#00D2BE,Mercedes,9,F,2,71,318.3,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,7,ForceIndia,#F596C8,Mercedes,10,F,9,71,314.2,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,10,McLaren,#FF8700,Mercedes,11,F,11,71,316.6,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,12,RedBull,#1E41FF,Renault,12,DNF,21,34,312.5,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,21,LotusF1,#E2B007,Renault,13,F,12,70,310.1,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,6,ToroRosso,#469BFF,Renault,14,DNF,20,59,306.1,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,16,ForceIndia,#F596C8,Mercedes,15,F,6,71,320.1,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,13,Sauber,#9B0000,Ferrari,16,F,13,70,305.7,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,20,Sauber,#9B0000,Ferrari,17,F,19,69,307.4,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,18,Marussia,#6E0000,Ferrari,18,F,15,69,295.7,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,14,Caterham,#006400,Renault,19,F,16,69,307.2,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,19,Caterham,#006400,Renault,20,F,18,69,310.0,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,17,Marussia,#6E0000,Ferrari,21,F,17,69,301.8,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
8,22,LotusF1,#E2B007,Renault,22,F,14,70,305.2,2014-06-22,2014,Spielberg,"A3,A4,I,W",Null,71,71,4318
9,3,Mercedes,#00D2BE,Mercedes,1,DNF,18,28,306.8,2014-07-06,2014,Silverstone,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891
9,12,RedBull,#1E41FF,Renault,2,F,5,52,320.1,2014-07-06,2014,Silverstone,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891
9,10,McLaren,#FF8700,Mercedes,3,F,4,52,308.0,2014-07-06,2014,Silverstone,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891
9,7,ForceIndia,#F596C8,Mercedes,4,F,8,52,312.9,2014-07-06,2014,Silverstone,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891
